source_file,iteration,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,bbox/AP-DJI-Matrice-600-Pro,bbox/AP-DJI-Mavic-Pro,bbox/AP-DJI-S900,bbox/AP-DJI-Spark,bbox/AP-DNDN-concept,bbox/AP-Fixed-wing-concept,bbox/AP-Shahed,bbox/AP-U842-Sport-Racing,bbox/AP-arm,bbox/AP-boom,bbox/AP-camera,bbox/AP-drone-body,bbox/AP-fuselage,bbox/AP-guard,bbox/AP-horstab,bbox/AP-landing gear,bbox/AP-rotor-stump,bbox/AP-verstab,bbox/AP-wing,segm/AP,segm/AP50,segm/AP75,segm/APl,segm/APm,segm/APs,segm/AP-DJI-Matrice-600-Pro,segm/AP-DJI-Mavic-Pro,segm/AP-DJI-S900,segm/AP-DJI-Spark,segm/AP-DNDN-concept,segm/AP-Fixed-wing-concept,segm/AP-Shahed,segm/AP-U842-Sport-Racing,segm/AP-arm,segm/AP-boom,segm/AP-camera,segm/AP-drone-body,segm/AP-fuselage,segm/AP-guard,segm/AP-horstab,segm/AP-landing gear,segm/AP-rotor-stump,segm/AP-verstab,segm/AP-wing
crop2.json,1160,53.76725264952292,76.01842263253232,61.23335985391386,76.76203940372964,64.07111983937521,21.52853641926725,79.80633253667327,78.89416385057167,87.33384707894736,63.55752886789715,83.8718906135188,68.17622278537002,74.88388234709491,82.07454798863154,34.22139481950611,45.182588670698635,9.772177160025604,46.30382171584696,46.054178495584935,60.88392313804493,30.209392400236794,17.45242066253773,3.1109273875733012,45.200006687220394,64.58855313495519,23.998197410363915,59.76096403605957,19.945594153320545,63.046324716263946,35.287920927497545,6.780226004569659,7.296352227170468,19.72139562526372,8.512967172559849,44.57351364672178,60.31402724355518,39.604322080729744,61.6908788491219,25.480095920307622,3.4686894520676725,30.54332057418622,8.493961471360976,33.1515404255711,9.92988672348387,16.445337454950142,16.481779399179818,1.490981686003542,2.825510968558844,19.28726708160221,46.65392279451976
crop3.json,1160,54.77656598840706,75.95609481609468,63.31632320341174,77.04580192315545,65.43694364992928,20.04016616302971,81.88042198283958,78.3171733984364,84.90024848998854,65.49468717838633,85.27531612787995,73.61653621545176,75.62760683481561,80.46524538524001,34.45168351700881,46.02584650607626,8.56376690936168,48.20320403187878,48.922202628823435,62.96638103786552,32.241473971948096,17.28293959410995,2.2333508947536322,48.86306834376876,65.42360073110092,24.60591628879364,60.27165845351058,20.805232036074877,60.872906796855794,36.11181339800946,6.141034027594997,7.070491597228676,21.687849837931168,10.670371005895781,47.16201791918363,61.279518357373505,39.949701021699866,60.8069185256891,24.959965608782667,3.622012949778662,30.93713878779512,7.2924343174782065,34.400295005007195,12.317523866374215,18.37062286274115,16.521091587470178,1.5809768500731711,1.888397814219999,19.555344340879063,47.4397372314779
motionblur_run2_p0.5_len1-10.json,1160,52.098349457820134,72.83906066292207,60.21427570873625,75.02851395557693,61.97797804895243,18.616731952679892,82.07254620610821,77.67382784748251,85.58064679879872,63.155321438963654,85.30405547272453,70.73454706390484,74.42103051136414,80.10626011960424,30.763904099868356,42.645736203024214,7.119632864364308,37.51382374981871,46.16194384365148,57.520122527627116,27.48211680598353,14.34132894099614,1.6262132083354708,44.253622066549504,61.39195992941302,21.74553498774376,51.973685135813284,18.842332968365824,58.49626580141185,31.6359358325086,4.904027796350538,3.2586472815034657,19.381949946920184,3.8033736792977493,45.85995810411159,65.26999194845845,39.745672160896945,61.61707208687503,18.38385272953508,1.9266159685739395,28.342547307610825,5.320190820799047,25.278969089117354,6.214243771462424,14.946560783880154,14.890437475714968,1.2217537792891568,1.4177823559035205,15.36986712641792,40.9156783507636
motionblur_run2_p0.5_len10-20.json,1160,49.68021950215376,71.33162351015186,56.53164784898939,71.89719764284357,60.23021131203278,16.64709883867279,82.51558985788445,76.85600125193716,86.11690384584297,59.32995234989957,83.9925923660582,69.55190760920117,70.30562083224933,79.79523095769963,27.937759758121857,33.85960535393136,4.513350550334147,36.02761458983865,42.02495277559578,55.3887483893279,23.74599851135679,11.588768781078118,1.3443634590809133,40.68624923976728,58.34296006171616,19.804129865955595,48.52540267604662,16.73261438649281,56.69067661431465,29.060854344216864,4.758043579541067,3.8510859648063405,16.136527677830443,2.699497555434236,45.43129833425107,64.06070776455431,37.48413751692053,59.983026095807055,15.163015860709969,1.1791047619335762,23.752878274904486,4.1257857978537835,24.62969952668621,3.0196471369598767,11.896569613624475,12.532397034389561,0.6607331208516565,1.0263590021205835,10.525153618927959,38.12084279459015
motionblur_run3_p0.5_len20-30.json,1160,48.3809527940179,70.90358207400787,55.201447457109964,72.0323700050717,58.92725085761982,15.707462047145787,81.08869023027488,73.66742469900433,82.9432879820484,61.44723430256476,82.8723303767202,67.78026763315798,68.96273826854566,78.26517129780048,25.39147258423391,34.8568209215247,7.4017469997955,34.6385892698715,38.724547957871955,53.08395044877182,21.01978121672072,10.158731211775333,1.174307075169713,37.65127441158372,58.10973619890447,18.26652577521252,45.35284151338435,14.533609523449654,55.63407615153885,26.66668247927253,3.146906108446383,2.329318763538898,14.669149423600686,2.8880241367537964,42.89187491138947,60.32806098898532,34.656496298796924,59.477740788881825,13.577910780567018,0.5716570380668682,21.431033109087437,5.458034601343629,22.180223464789577,1.2828459146301208,10.546912141736955,10.784696263689767,0.5151402596529564,1.0294796011921605,6.206430378019532,36.23896086431497
noise_run1_p0.5_std0.0-10.0.json,1160,53.09736825283944,73.71169273620991,61.15040237084942,75.72088828222358,63.38104283001732,19.690799977833304,82.4750483416834,79.22792435462793,85.25814373906792,63.306971162638604,85.89371923448492,73.09181399800082,74.28951722488857,80.45457016817788,31.60075133841242,42.8991605977834,8.571189613186961,39.43430544572792,47.242739088080185,57.97036625049837,27.839031850206652,15.594692652953631,1.8421750032919175,48.52272085363138,63.335155886606465,22.613379463288066,54.736782133615506,19.497207156552186,60.23452817839565,33.93061116097997,5.562682389848312,4.150418107762696,19.677696708427273,4.266113708639206,47.172407231682186,65.81235513333955,38.7618707173736,63.49513750743006,16.118942781721916,2.3477601672305926,28.749323350335214,7.297800873254107,26.300305217784853,9.932833212232474,15.506239133721838,13.989970413027278,1.2860889969425127,1.4571594150849976,18.701153144124227,44.63063398235876
noise_run2_p0.5_std10.0-20.0.json,1160,53.05100728305706,73.446961824722,61.51163609356238,76.26195899146134,64.64510637065295,19.513670366634685,82.52030321876634,78.82327178772908,87.65220521725415,62.53709243008315,86.78124619169935,71.51534004442385,74.19342081139018,80.2164827727071,31.538031640936737,41.765352353265676,10.512313497344145,38.216058184259836,48.22043069125071,57.73478928128656,28.326693835445997,14.895093428856427,1.8656616095292793,45.82072284076577,64.83462854108978,21.752566717516142,52.60998381171543,18.872410809404144,58.11081316798119,33.73991749499143,4.8883217812999655,3.5203585945540454,18.96585398156715,4.720507877052222,46.71432139811233,65.0941135128106,41.37466646440953,62.18588566939869,13.000587275540228,2.2582861682850996,25.725697196301837,7.818980986772813,25.34911155946257,7.920314701747919,14.309412866331654,14.229978432569363,1.0314017702004223,1.5415321919909006,15.70329813565308,41.834458850046296
noise_run3_p0.5_std20.0-30.0.json,1160,51.810080369423225,72.55727734370878,60.008197010233076,72.53164227174985,63.922296942532164,18.667652003981782,81.96887185332513,78.87914938411294,85.18282071225653,62.88139799377799,86.16187445325183,71.35339263486145,73.36800559198457,78.74385581460366,30.426183129126894,41.02241158648513,5.0707265819993665,37.328834034939376,45.50028467620315,57.28703967604369,26.936094931225803,13.870600645227327,1.5162944668026321,45.035315335165485,61.858373517648666,21.31251116597091,50.82050461033496,18.694031840412983,58.21871839874079,33.09743173967502,4.685740667052041,3.5747660050799803,17.30662910999593,3.218330194210311,45.66300226022066,63.907635000898985,41.577379368707156,62.02134254486942,11.275856306315802,1.995960673961194,26.817435250572945,4.783825513452811,25.871896139245127,9.452628524657406,13.493335848717706,13.471731837585882,1.009283685060683,1.142304716575893,15.575547473504834,42.778821699814515
perspective_scale1.json,1160,54.60532987374395,75.51622813515723,63.05240263995617,78.34115491023059,65.66968016036463,21.233849200352424,82.65142893641465,79.47238712651018,86.7184544057374,65.56409853970118,84.0809842597976,74.91321798422686,73.13517188331635,81.92936573147222,34.13157532376743,45.42596235912117,5.918687413652245,47.957289455461414,50.21808384998301,62.60151201824602,30.36816381100233,17.2475486517668,2.084207265050777,48.44693415206674,64.63619443384067,23.79398955219449,58.718510768255975,20.07502529279164,60.59640010942058,35.385181959662795,5.771684267651463,7.450742601659852,20.784547723624144,8.450648653720837,46.61526141537324,61.79799732140957,39.404010035134654,60.78122482611546,24.15965650794393,2.5259126259909794,29.252020980143783,5.269157106478606,34.06688565508297,9.972326686974462,17.362627753148928,16.685540930652905,1.3703580076052249,1.8438049847873037,18.556010891620446,45.737066784227984
perspective_scale2.json,1160,38.07289182417861,50.941678431925084,44.29701971503184,58.009000413726106,44.29602223179064,10.361107063781077,82.26559669048044,79.41450099894736,85.70719347029319,64.76438418268853,85.72694589047431,0.0005928736586233473,73.77086337937375,78.96578612606223,34.2521300934174,0.00035381756383300126,9.048041262066901,48.28251317382694,0.33922922209071144,61.82668429325844,0.00033907500339075,16.68488447847959,2.2850280671114485,0.0005224796886021056,0.0493550849080341,15.765949143333785,40.19219003313274,13.124018411798568,46.89303509873386,23.84669806583453,2.0728595485104253,8.496628194709734,20.48973951974948,9.212136825180036,44.75805666762718,60.5389631199295,0.0009881227643722455,62.86890055155122,25.441519733985356,3.001805105625764,0.0,8.527307853513785,34.18189831032252,0.4298142829797874,18.304660934300106,0.0,1.257721913251988,2.041856919430686,0.0,0.001035668420398525
